Epoch,Train Accuracy,Validation Accuracy,Test Accuracy,Train Recall,Validation Recall,Test Recall,Train Specificity,Validation Specificity,Test Specificity,Train Precision,Validation Precision,Test Precision,Train F-Score,Validation F-Score,Test F-Score,Train Loss,Validation Loss,Test Loss
11,0.4046610169491525,0.38613861386138615,0.3717105263157895,0.4046610169491525,0.38613861386138615,0.3717105263157895,0.9925925925925926,1.0,1.0,0.33766234704706366,0.3322333348420988,0.2848565524190391,0.3285068084506621,0.31400900880542265,0.2908393473640852,1.467762067931758,1.8208784840163532,0.3717105263157895
12,0.4018361581920904,0.39603960396039606,0.35526315789473684,0.4018361581920904,0.39603960396039606,0.35526315789473684,0.9927536231884058,1.0,1.0,0.360094880851108,0.3558685292812138,0.3313126054579653,0.3430915572912604,0.3440518150574857,0.2967863144310226,1.365609779514034,1.7829394253078268,0.35526315789473684
13,0.4096045197740113,0.4158415841584158,0.3815789473684211,0.4096045197740113,0.4158415841584158,0.3815789473684211,0.9926470588235294,1.0,0.9615384615384616,0.3379976311920919,0.35605476514037954,0.29200785335546814,0.34174980546910466,0.35819989247473827,0.3105537397099585,1.2867408626584904,1.7447703051040315,0.3815789473684211
14,0.4350282485875706,0.429042904290429,0.3881578947368421,0.4350282485875706,0.429042904290429,0.3881578947368421,0.9927536231884058,1.0,0.9615384615384616,0.357987877714931,0.37643304385820003,0.29570978777666673,0.3665281426424535,0.3773008970825328,0.3170530801852602,1.2426017894754702,1.7089011254162771,0.3881578947368421
15,0.442090395480226,0.44554455445544555,0.3980263157894737,0.442090395480226,0.44554455445544555,0.3980263157894737,0.9927536231884058,1.0,0.9615384615384616,0.36213447993742137,0.4915687997371165,0.3042889677620885,0.3728876776504377,0.39469316501557705,0.3259723223847156,1.1940034553545358,1.6745746140788278,0.3980263157894737
16,0.4540960451977401,0.45874587458745875,0.41118421052631576,0.4540960451977401,0.45874587458745875,0.41118421052631576,1.0,1.0,1.0,0.4027094134328055,0.5070864080065276,0.4112679323144658,0.38230913684880924,0.40355939678046115,0.3399706154498473,1.1605665419446924,1.642449109570444,0.41118421052631576
17,0.4766949152542373,0.48514851485148514,0.4243421052631579,0.4766949152542373,0.48514851485148514,0.4243421052631579,1.0,1.0,1.0,0.500662517287343,0.415974335528791,0.42393589373516005,0.4043748835365153,0.42023111030696686,0.3564517981890663,1.1267523384373062,1.6121140053861418,0.4243421052631579
18,0.4830508474576271,0.504950495049505,0.4407894736842105,0.4830508474576271,0.504950495049505,0.4407894736842105,1.0,1.0,1.0,0.5399193692909822,0.4318712928705463,0.43812409019985366,0.4123776291734388,0.44015665514831886,0.3713765670382743,1.0906857339027523,1.583145768081509,0.4407894736842105
19,0.4887005649717514,0.504950495049505,0.4440789473684211,0.4887005649717514,0.504950495049505,0.4440789473684211,1.0,1.0,1.0,0.5221329762944933,0.438426374113687,0.45185118299351584,0.4170132728444605,0.44303237806303003,0.37855754213923243,1.0625360013388814,1.5557452540424235,0.4440789473684211
20,0.4985875706214689,0.5016501650165016,0.45723684210526316,0.4985875706214689,0.5016501650165016,0.45723684210526316,1.0,1.0,1.0,0.5336192763336519,0.432560853699545,0.46169194800566393,0.42974604975884567,0.44184517942215135,0.39219031263919524,1.0398672995910718,1.529951356319856,0.45723684210526316
21,0.5049435028248588,0.5082508250825083,0.46381578947368424,0.5049435028248588,0.5082508250825083,0.46381578947368424,1.0,1.0,1.0,0.5439110701259982,0.4361962412636954,0.46766527144754005,0.43561812421886703,0.4467264273152394,0.39715309622024036,1.0207846723416363,1.5057053237494646,0.46381578947368424
22,0.519774011299435,0.5181518151815182,0.4769736842105263,0.519774011299435,0.5181518151815182,0.4769736842105263,1.0,1.0,1.0,0.5281359421114978,0.4460141024208038,0.47779534812568175,0.4473835894013384,0.4601901124021042,0.41199802399127927,0.9990311300063208,1.4826746785793217,0.4769736842105263
23,0.5225988700564972,0.5115511551155115,0.48355263157894735,0.5225988700564972,0.5115511551155115,0.48355263157894735,1.0,1.0,1.0,0.5336920279187227,0.43894712907274386,0.4821234946501442,0.4512278980093926,0.4518244481558808,0.4162820936911613,0.974501541832249,1.460580194372927,0.48355263157894735
24,0.5324858757062146,0.5115511551155115,0.4868421052631579,0.5324858757062146,0.5115511551155115,0.4868421052631579,1.0,1.0,1.0,0.540124626114664,0.4358959242483898,0.489995511430647,0.4633861427227436,0.4523050374346575,0.4251588548742255,0.9582512476037666,1.4396498215908788,0.4868421052631579
25,0.5338983050847458,0.5082508250825083,0.48355263157894735,0.5338983050847458,0.5082508250825083,0.48355263157894735,1.0,1.0,1.0,0.4913084494419305,0.4331367827870695,0.48911598498791387,0.46517208443057123,0.4508160119713593,0.4225496879984338,0.9413784625595326,1.4197189672296249,0.48355263157894735
26,0.5423728813559322,0.5148514851485149,0.4868421052631579,0.5423728813559322,0.5148514851485149,0.4868421052631579,1.0,1.0,1.0,0.5466488569431303,0.4439365229983636,0.5013195868459026,0.47592219059773183,0.46200162308865556,0.4341504381575018,0.9314182530154552,1.4009381705290802,0.4868421052631579
27,0.5374293785310734,0.5115511551155115,0.47039473684210525,0.5374293785310734,0.5115511551155115,0.47039473684210525,1.0,1.0,1.0,0.47506501753723696,0.4386472523674991,0.43728228055316154,0.47374503227140746,0.4561662154925147,0.41402718061986077,0.9162191047521406,1.3829856125373414,0.47039473684210525
28,0.5324858757062146,0.5214521452145214,0.4868421052631579,0.5324858757062146,0.5214521452145214,0.4868421052631579,1.0,1.0,1.0,0.4780850838599086,0.5526906472159822,0.4704025214969301,0.46888911844320635,0.4698260163277624,0.43154380667531045,0.919423365835439,1.3664298180122736,0.4868421052631579
29,0.5423728813559322,0.5214521452145214,0.48026315789473684,0.5423728813559322,0.5214521452145214,0.48026315789473684,1.0,1.0,1.0,0.4920896447404864,0.45074676154178056,0.4711719187915793,0.48128403554544374,0.46740188203639055,0.43192838249878224,0.908448570073408,1.3506373611867957,0.48026315789473684
30,0.5480225988700564,0.5214521452145214,0.48355263157894735,0.5480225988700564,0.5214521452145214,0.48355263157894735,1.0,1.0,1.0,0.504933827781441,0.45080931524057555,0.45112165440338825,0.49008317054458855,0.4688097056338716,0.43202763027609825,0.8922544920512719,1.3353579322156115,0.48355263157894735
31,0.5480225988700564,0.5115511551155115,0.48026315789473684,0.5480225988700564,0.5115511551155115,0.48026315789473684,1.0,1.0,1.0,0.5035026583381316,0.5505697635831389,0.45749011891325797,0.49044803205248,0.4652951947687091,0.43026627609445617,0.8822338117162176,1.3207410251027278,0.48026315789473684
32,0.5515536723163842,0.5214521452145214,0.4769736842105263,0.5515536723163842,0.5214521452145214,0.4769736842105263,1.0,1.0,1.0,0.5106261733192504,0.5557443591805852,0.4580452770913297,0.4958614355834991,0.47407284844893727,0.42973246240238083,0.8796362561857858,1.3069565010740734,0.4769736842105263
33,0.5494350282485876,0.528052805280528,0.4868421052631579,0.5494350282485876,0.528052805280528,0.4868421052631579,1.0,1.0,1.0,0.5078407304705754,0.5616132371764555,0.4556734577004048,0.4931367035784082,0.48332495379567025,0.4347746610169371,0.8654430784262043,1.2935773064483804,0.4868421052631579
34,0.5628531073446328,0.5379537953795379,0.4934210526315789,0.5628531073446328,0.5379537953795379,0.4934210526315789,1.0,1.0,1.0,0.5138991172052415,0.5715301408008518,0.4648849655669296,0.5064622421217632,0.4948692426214951,0.4481274264021924,0.860282734475135,1.2808333484491672,0.4934210526315789
35,0.5480225988700564,0.5412541254125413,0.48026315789473684,0.5480225988700564,0.5412541254125413,0.48026315789473684,1.0,1.0,1.0,0.500331899254178,0.5540728094634682,0.43091490208424604,0.49081439467748006,0.4874619319446884,0.4262989737950909,0.8714310665136724,1.2691361403938675,0.48026315789473684
36,0.5388418079096046,0.5478547854785478,0.48355263157894735,0.5388418079096046,0.5478547854785478,0.48355263157894735,0.9784172661870504,0.9393939393939394,0.9230769230769231,0.5150792269405601,0.48697864430437604,0.43791740010561525,0.46916975235936714,0.47226876282449515,0.4181679079882309,1.1255996029146706,1.2651490143527786,0.48355263157894735
37,0.5480225988700564,0.5379537953795379,0.5,0.5480225988700564,0.5379537953795379,0.5,1.0,1.0,1.0,0.5429663008658969,0.4540499801344847,0.47700256472281927,0.4938752891712102,0.4750693572359737,0.45306044241513005,0.9199623154058932,1.2558196441109708,0.5
38,0.547316384180791,0.5445544554455446,0.4967105263157895,0.547316384180791,0.5445544554455446,0.4967105263157895,1.0,1.0,1.0,0.4505065445829947,0.46143780933722955,0.4059012555216566,0.47619924025929,0.48425250649808727,0.4306589308930729,0.9401492600214488,1.2475125287401938,0.4967105263157895
39,0.5649717514124294,0.594059405940594,0.5361842105263158,0.5649717514124294,0.594059405940594,0.5361842105263158,1.0,1.0,1.0,0.5118621565588055,0.48595959976258624,0.5852982494053327,0.5056562549548624,0.5250570742859596,0.4789949284170249,0.8456693163920012,1.2372088566287016,0.5361842105263158
40,0.5918079096045198,0.6039603960396039,0.5394736842105263,0.5918079096045198,0.6039603960396039,0.5394736842105263,1.0,1.0,1.0,0.5753843086554911,0.5523619343572514,0.492304384363657,0.5439429760524295,0.5411615430663784,0.4913104304711165,0.8201048693861189,1.226781256947637,0.5394736842105263
41,0.576271186440678,0.5973597359735974,0.5131578947368421,0.576271186440678,0.5973597359735974,0.5131578947368421,1.0,1.0,1.0,0.5576247258804268,0.5556983702145633,0.4686477837711294,0.5279338561289435,0.5421426547282433,0.46851815015388576,0.8050523283235707,1.2164951855177817,0.5131578947368421
42,0.5847457627118644,0.5808580858085809,0.5230263157894737,0.5847457627118644,0.5808580858085809,0.5230263157894737,1.0,1.0,1.0,0.5373345471522466,0.5331127539998581,0.48143334882061845,0.5366660359709382,0.5283169151047029,0.47616895861110126,0.7971852742795603,1.2065116162025862,0.5230263157894737
43,0.5522598870056498,0.5544554455445545,0.4868421052631579,0.5522598870056498,0.5544554455445545,0.4868421052631579,0.9928057553956835,1.0,0.9615384615384616,0.5066172058583754,0.524384390264291,0.44478095100305515,0.5013969243996519,0.5036773650510636,0.4399083413618656,0.8037111077348805,1.1971441625172907,0.4868421052631579
44,0.5699152542372882,0.5907590759075908,0.5098684210526315,0.5699152542372882,0.5907590759075908,0.5098684210526315,1.0,1.0,1.0,0.5239265320786503,0.5484004148671617,0.4355667919022121,0.5130108728569899,0.5299559730046838,0.43852641122444685,1.1043508813552827,1.1950352243090632,0.5098684210526315
45,0.5790960451977402,0.5544554455445545,0.5032894736842105,0.5790960451977402,0.5544554455445545,0.5032894736842105,1.0,1.0,1.0,0.5874589963588853,0.5171601499565672,0.47382684932027036,0.5455669556374436,0.5062422485757525,0.46384184478170576,0.825911178667603,1.186832467739253,0.5032894736842105
46,0.5833333333333334,0.5676567656765676,0.5164473684210527,0.5833333333333334,0.5676567656765676,0.5164473684210527,1.0,1.0,1.0,0.5970442521558068,0.5282082548972148,0.47178780576367424,0.5503957316868561,0.5261938799218058,0.47378220558998596,0.824137198131665,1.178947787965175,0.5164473684210527
47,0.5522598870056498,0.5511551155115512,0.4901315789473684,0.5522598870056498,0.5511551155115512,0.4901315789473684,1.0,1.0,1.0,0.5752357395599362,0.5091445905087437,0.4426587898017747,0.512209795219628,0.5021759502284034,0.4418035478674187,0.787963876266146,1.1706289813332809,0.4901315789473684
48,0.588276836158192,0.570957095709571,0.5296052631578947,0.588276836158192,0.570957095709571,0.5296052631578947,1.0,1.0,1.0,0.6085392946251379,0.5272816290917018,0.4787117306681717,0.5492182024002703,0.5224125608806035,0.4853145887459349,0.8027909018572905,1.1629656880108643,0.5296052631578947
49,0.567090395480226,0.570957095709571,0.5,0.567090395480226,0.570957095709571,0.5,1.0,1.0,1.0,0.584266951816319,0.5434653903249679,0.4599586832701433,0.5312051885080247,0.5333131126022048,0.46049238579348845,0.7728890025975015,1.155004939328959,0.5
50,0.5875706214689266,0.5577557755775577,0.5098684210526315,0.5875706214689266,0.5577557755775577,0.5098684210526315,1.0,1.0,1.0,0.5766212394685526,0.5240351126868098,0.45913501068328566,0.5421682667521538,0.5145903449013232,0.46242198674282997,0.7935189456237659,1.1477752194548552,0.5098684210526315
51,0.5790960451977402,0.570957095709571,0.506578947368421,0.5790960451977402,0.570957095709571,0.506578947368421,1.0,1.0,1.0,0.5990467433648677,0.5501171715686907,0.46128559335290803,0.5394900584297588,0.525529953035621,0.4664464824770659,0.7745458249747121,1.140456996033676,0.506578947368421
52,0.586864406779661,0.5808580858085809,0.5131578947368421,0.586864406779661,0.5808580858085809,0.5131578947368421,1.0,1.0,1.0,0.5977355391488149,0.5524127993143302,0.4716109209209971,0.5521956648854321,0.5447250360208574,0.4752332768631384,0.7703969896847447,1.1333404574500425,0.5131578947368421
53,0.597457627118644,0.5742574257425742,0.5230263157894737,0.597457627118644,0.5742574257425742,0.5230263157894737,1.0,1.0,1.0,0.5825135278374519,0.5368201432382431,0.466797302466583,0.5599005369603347,0.5335852991748328,0.4784083068555402,0.7741698096768324,1.1265636527750762,0.5230263157894737
54,0.5423728813559322,0.5412541254125413,0.4901315789473684,0.5423728813559322,0.5412541254125413,0.4901315789473684,1.0,1.0,1.0,0.5574788945833878,0.5306186684699518,0.451267284965887,0.49557740462495914,0.5017812432200301,0.4464103856047404,0.755133480108233,1.1196853162442089,0.4901315789473684
55,0.5021186440677966,0.49834983498349833,0.4868421052631579,0.5021186440677966,0.49834983498349833,0.4868421052631579,0.8633093525179856,0.8787878787878788,0.9230769230769231,0.43663004053750515,0.45968860301266573,0.4058406189893338,0.4327994530801566,0.42630852590561763,0.3986492740463707,1.3867853380784851,1.1245416802775592,0.4868421052631579
56,0.5155367231638418,0.5214521452145214,0.47368421052631576,0.5155367231638418,0.5214521452145214,0.47368421052631576,1.0,1.0,1.0,0.4573956712143886,0.44910912869237235,0.40823392032054145,0.43976657331013647,0.44262178070307423,0.3960025544517703,1.1478136880536418,1.1249572518449893,0.47368421052631576
57,0.5847457627118644,0.6237623762376238,0.5328947368421053,0.5847457627118644,0.6237623762376238,0.5328947368421053,0.9925925925925926,1.0,1.0,0.5329265851182045,0.5614679249591401,0.4769231154685414,0.5325025074150612,0.5692255359293383,0.4741638023044761,0.9528893473275358,1.1219385166780165,0.5328947368421053
58,0.6137005649717514,0.6468646864686468,0.5592105263157895,0.6137005649717514,0.6468646864686468,0.5592105263157895,1.0,1.0,1.0,0.5853603351901062,0.6246648946044276,0.5116428087543831,0.5778532533639017,0.6067129395370252,0.5142158245081037,0.8323555150647011,1.1169457063053732,0.5592105263157895
59,0.5903954802259888,0.6039603960396039,0.5460526315789473,0.5903954802259888,0.6039603960396039,0.5460526315789473,1.0,1.0,1.0,0.5648619649076727,0.5856444206139642,0.494587388230964,0.5577477767955434,0.566202070977935,0.500027090129523,0.7732169409112745,1.1111197950275071,0.5460526315789473
60,0.6094632768361582,0.5874587458745875,0.5625,0.6094632768361582,0.5874587458745875,0.5625,1.0,1.0,1.0,0.5937156034976875,0.5566695709137122,0.5082329456010316,0.5769626054388822,0.5512031130447691,0.5189536491624139,0.7705194522900611,1.1054431226485495,0.5625
61,0.6073446327683616,0.5973597359735974,0.5526315789473685,0.6073446327683616,0.5973597359735974,0.5526315789473685,1.0,1.0,1.0,0.6173169558254759,0.5505830783835248,0.5048606943276235,0.5791084627484866,0.5534240710766352,0.5151630838659189,0.7588449809933487,1.0997611859001035,0.5526315789473685
62,0.6094632768361582,0.6039603960396039,0.5592105263157895,0.6094632768361582,0.6039603960396039,0.5592105263157895,1.0,1.0,1.0,0.6191265411631267,0.5614671539309868,0.5081225108038001,0.5818772876470809,0.568342848718522,0.5198562575563657,0.7553272430347323,1.0942057997248555,0.5592105263157895
63,0.6129943502824858,0.6006600660066007,0.569078947368421,0.6129943502824858,0.6006600660066007,0.569078947368421,1.0,1.0,1.0,0.6240279462260632,0.5600389860903415,0.5156395143361814,0.5867982813604474,0.5669565220046477,0.5294701301086042,0.7475424616264758,1.0887032070566274,0.569078947368421
64,0.6370056497175142,0.6204620462046204,0.5789473684210527,0.6370056497175142,0.6204620462046204,0.5789473684210527,1.0,1.0,1.0,0.6441650743382513,0.5799929716545295,0.5269097708083276,0.6117492415872544,0.5926668133438471,0.542672609870423,0.7373802771912624,1.083213786277481,0.5789473684210527
65,0.6073446327683616,0.6237623762376238,0.5526315789473685,0.6073446327683616,0.6237623762376238,0.5526315789473685,1.0,1.0,1.0,0.6351332963248364,0.5818355376449462,0.5034917944275928,0.5770019967335448,0.5925469153124772,0.515155786385639,0.7107793526042652,1.0774840257594316,0.5526315789473685
66,0.6285310734463276,0.6171617161716172,0.555921052631579,0.6285310734463276,0.6171617161716172,0.555921052631579,1.0,1.0,1.0,0.6596011077713897,0.5817689411769477,0.5135022181289344,0.6036990198598601,0.5888700454155515,0.5256380480404336,0.7456976438689499,1.0724569593671516,0.555921052631579
67,0.6024011299435028,0.6072607260726073,0.5296052631578947,0.6024011299435028,0.6072607260726073,0.5296052631578947,1.0,1.0,1.0,0.6472526026690564,0.5676464826502283,0.4879603109276307,0.5701321416196776,0.5764846563906586,0.4945108277028656,0.71347278219742,1.0670989865735734,0.5296052631578947
68,0.6405367231638418,0.6105610561056105,0.5592105263157895,0.6405367231638418,0.6105610561056105,0.5592105263157895,1.0,1.0,1.0,0.6621173831735868,0.5764946807284432,0.517227605189192,0.6153666375158485,0.5834190341430109,0.5291929244678706,0.7431565127689378,1.0623351266646817,0.5592105263157895
69,0.623587570621469,0.6204620462046204,0.555921052631579,0.623587570621469,0.6204620462046204,0.555921052631579,1.0,1.0,1.0,0.6395998144010646,0.5865698707593168,0.5122580352781817,0.5950307860268659,0.5942216758345014,0.524477070706275,0.7004516830366703,1.05709043907587,0.555921052631579
70,0.6398305084745762,0.6336633663366337,0.555921052631579,0.6398305084745762,0.6336633663366337,0.555921052631579,1.0,1.0,1.0,0.6533562179576453,0.6290675913345974,0.5134018447320757,0.6142707486941389,0.6150240222368187,0.5253775758282132,0.7051191416862108,1.0520622776845892,0.555921052631579
71,0.6306497175141242,0.636963696369637,0.5592105263157895,0.6306497175141242,0.636963696369637,0.5592105263157895,1.0,1.0,1.0,0.6522706000082122,0.6028657841458626,0.5204273903246945,0.6005371797925994,0.6117142523428347,0.5282688634922605,0.6905438119172778,1.0469704683075847,0.5592105263157895
72,0.6306497175141242,0.6435643564356436,0.5625,0.6306497175141242,0.6435643564356436,0.5625,1.0,1.0,1.0,0.653095724804773,0.6084380505538194,0.523887011788521,0.5997630175435316,0.6169018355077466,0.5317443168493917,0.6898756108841565,1.042010817510037,0.5625
73,0.6348870056497176,0.6534653465346535,0.569078947368421,0.6348870056497176,0.6534653465346535,0.569078947368421,1.0,1.0,1.0,0.644240811838253,0.6182560186383861,0.5273299259855324,0.6026889357826621,0.6275159366903861,0.5361912934296257,0.6847459139917721,1.0371167777358143,0.569078947368421
74,0.6362994350282486,0.6501650165016502,0.5526315789473685,0.6362994350282486,0.6501650165016502,0.5526315789473685,1.0,1.0,1.0,0.6676853500994183,0.6156358863536562,0.5168657848634965,0.605287461443326,0.6229226545873459,0.5203695188216395,0.6794878450990849,1.0322839543218045,0.5526315789473685
75,0.635593220338983,0.6468646864686468,0.5394736842105263,0.635593220338983,0.6468646864686468,0.5394736842105263,1.0,1.0,1.0,0.6654859404709078,0.6115166593117348,0.5072631901013429,0.6006235395453702,0.6187834034451805,0.5071769190132193,0.6828172624445616,1.027624398430108,0.5394736842105263
76,0.632768361581921,0.6501650165016502,0.555921052631579,0.632768361581921,0.6501650165016502,0.555921052631579,1.0,1.0,1.0,0.6642239967002135,0.6142511324936548,0.5163407849066207,0.5997520130916748,0.6223505351654681,0.520062482452524,0.6861402687170445,1.0231311861970414,0.555921052631579
77,0.6384180790960452,0.6501650165016502,0.5592105263157895,0.6384180790960452,0.6501650165016502,0.5592105263157895,1.0,1.0,1.0,0.6689080667541684,0.6148420070930647,0.5201234016232616,0.6071573820356572,0.6234689392952135,0.5282332792264199,0.6817838585978233,1.0186981040204282,0.5592105263157895
78,0.6384180790960452,0.6567656765676567,0.5625,0.6384180790960452,0.6567656765676567,0.5625,1.0,1.0,1.0,0.6754034834386077,0.619441549810486,0.5250571007149955,0.6034346915594646,0.629605610592754,0.5297442790701214,0.6753334677305666,1.0142959932987632,0.5625
79,0.6370056497175142,0.6534653465346535,0.5723684210526315,0.6370056497175142,0.6534653465346535,0.5723684210526315,1.0,1.0,1.0,0.67320362663927,0.6175296099661676,0.535895982998003,0.6038402863359845,0.6264564961780141,0.5382598668155295,0.6706488740496376,1.0099460297639642,0.5723684210526315
80,0.6398305084745762,0.6501650165016502,0.5625,0.6398305084745762,0.6501650165016502,0.5625,1.0,1.0,1.0,0.6842822865314064,0.6144661938684602,0.5329355525079209,0.605568381011737,0.6230656151006271,0.5315415286742351,0.6624145838552818,1.0056018866901055,0.5625
81,0.6362994350282486,0.6534653465346535,0.569078947368421,0.6362994350282486,0.6534653465346535,0.569078947368421,1.0,1.0,1.0,0.6724060481263362,0.6179428591932066,0.5396126474067767,0.6002583046064209,0.6267591039532555,0.5344217655349667,0.6638298921832863,1.0013824793505153,0.569078947368421
82,0.644774011299435,0.6567656765676567,0.5822368421052632,0.644774011299435,0.6567656765676567,0.5822368421052632,1.0,1.0,1.0,0.6777817836520711,0.6209072416529579,0.5468188597589205,0.6142659248841448,0.6296696396816798,0.553959653574096,0.6650591734799653,0.9972809756203865,0.5822368421052632
83,0.6497175141242938,0.6600660066006601,0.5657894736842105,0.6497175141242938,0.6600660066006601,0.5657894736842105,1.0,1.0,1.0,0.6903257266016803,0.6256425475234576,0.5389625589138282,0.6181365718765476,0.6345617384702302,0.5387678348815599,0.6550304239775095,0.9931574749981832,0.5657894736842105
84,0.6419491525423728,0.6633663366336634,0.5625,0.6419491525423728,0.6633663366336634,0.5625,1.0,1.0,1.0,0.6772294420592055,0.6255782177643548,0.5368004286577064,0.6084598159728379,0.6349650601442507,0.5304052056014061,0.6543744912209828,0.9891243442389307,0.5625
85,0.644774011299435,0.6534653465346535,0.5756578947368421,0.644774011299435,0.6534653465346535,0.5756578947368421,1.0,1.0,1.0,0.6781314726746154,0.6212989359714411,0.5704776706866295,0.6132598255797919,0.6282025223727032,0.5486017846725001,0.6613599533106074,0.9852682925809504,0.5756578947368421
86,0.6440677966101694,0.6567656765676567,0.5657894736842105,0.6440677966101694,0.6567656765676567,0.5657894736842105,1.0,1.0,1.0,0.6797299550751027,0.6247342217976433,0.5305087619232356,0.6080760288137127,0.6311899436193322,0.5319765828111763,0.6606533717536578,0.9814937004783074,0.5657894736842105
87,0.6581920903954802,0.6633663366336634,0.5888157894736842,0.6581920903954802,0.6633663366336634,0.5888157894736842,1.0,1.0,1.0,0.6919023228619576,0.6260674690925266,0.550230551546341,0.6277514244386041,0.6359483169354604,0.5591501337875661,0.6518271996509816,0.9777044303538555,0.5888157894736842
88,0.6440677966101694,0.6633663366336634,0.5789473684210527,0.6440677966101694,0.6633663366336634,0.5789473684210527,1.0,1.0,1.0,0.6705623153842794,0.6263394134683873,0.5483225847071533,0.6092872519114683,0.6364067840782762,0.5459449878625926,0.6416640246166402,0.973885789379569,0.5789473684210527
89,0.6384180790960452,0.6666666666666666,0.5822368421052632,0.6384180790960452,0.6666666666666666,0.5822368421052632,1.0,1.0,1.0,0.6684311905224823,0.633884664810556,0.5602871594624941,0.6018343356993566,0.6384773740739785,0.5461075760901172,0.6453976568652591,0.9701949114861499,0.5822368421052632
90,0.6610169491525424,0.6600660066006601,0.5921052631578947,0.6610169491525424,0.6600660066006601,0.5921052631578947,1.0,1.0,1.0,0.6740795502772017,0.6238590722725699,0.5531676349932928,0.6290306143843684,0.6338723240659059,0.5609410093016357,0.6830193449169102,0.9670040718576028,0.5921052631578947
91,0.6567796610169492,0.6633663366336634,0.5953947368421053,0.6567796610169492,0.6633663366336634,0.5953947368421053,1.0,1.0,1.0,0.6719203821829585,0.6281869607270467,0.5571805168891689,0.6233518979561866,0.6376085848086348,0.564267436722232,0.6342013239424533,0.9633468988035901,0.5953947368421053
92,0.6574858757062146,0.6567656765676567,0.5921052631578947,0.6574858757062146,0.6567656765676567,0.5921052631578947,1.0,1.0,1.0,0.679232049416988,0.622527330132394,0.5564238378462699,0.6242276036308899,0.6320103570019009,0.562736368780335,0.6337521929929908,0.9597643476534748,0.5921052631578947
93,0.6504237288135594,0.6534653465346535,0.5822368421052632,0.6504237288135594,0.6534653465346535,0.5822368421052632,1.0,1.0,1.0,0.6716439062178596,0.6230070363321594,0.5626380803311346,0.6143938232790355,0.6298455953877897,0.5501751769564063,0.6318719002092642,0.9562386224121392,0.5822368421052632
