Epoch,Train Accuracy,Validation Accuracy,Test Accuracy,Train Recall,Validation Recall,Test Recall,Train Specificity,Validation Specificity,Test Specificity,Train Precision,Validation Precision,Test Precision,Train F-Score,Validation F-Score,Test F-Score,Train Loss,Validation Loss,Test Loss
155,0.6694915254237288,0.6567656765676567,0.5888157894736842,0.6694915254237288,0.6567656765676567,0.5888157894736842,1.0,1.0,1.0,0.6201550697557705,0.623892088456966,0.5485970431689025,0.6322324904541967,0.6353257200141824,0.5567730440470197,0.6734678844171926,0.9427015725183214,0.5888157894736842
156,0.6468926553672316,0.6501650165016502,0.5756578947368421,0.6468926553672316,0.6501650165016502,0.5756578947368421,1.0,1.0,1.0,0.6043235767588391,0.6184551081662155,0.5372135838012754,0.6081621978361651,0.6234301983533992,0.5389255849469485,0.7086443602892771,0.9412012057732636,0.5756578947368421
157,0.6716101694915254,0.66996699669967,0.6085526315789473,0.6716101694915254,0.66996699669967,0.6085526315789473,1.0,1.0,1.0,0.62223462257487,0.6354372460196797,0.5646760550569973,0.6347715271479547,0.6475438972468675,0.576516148519299,0.6746562547853734,0.9395034672319396,0.6085526315789473
158,0.6758474576271186,0.66996699669967,0.6052631578947368,0.6758474576271186,0.66996699669967,0.6052631578947368,1.0,1.0,1.0,0.6252667120649353,0.6350580776680619,0.5622286414565827,0.6388592102408688,0.6471739540138136,0.5731899211312504,0.6760311571644075,0.9378359209656894,0.6052631578947368
159,0.6666666666666666,0.6600660066006601,0.5986842105263158,0.6666666666666666,0.6600660066006601,0.5986842105263158,1.0,1.0,1.0,0.6186775159776386,0.6266102388648854,0.5573130289880838,0.6296844694135729,0.6372884100004202,0.5657398685737354,0.6557588634122004,0.9360618514213277,0.5986842105263158
160,0.6129943502824858,0.6072607260726073,0.5394736842105263,0.6129943502824858,0.6072607260726073,0.5394736842105263,1.0,1.0,1.0,0.5764699142765218,0.5743361504764358,0.5167352260692301,0.5704154603417186,0.5769753920480858,0.49968148176843113,0.7420862151064502,0.9348495036943596,0.5394736842105263
161,0.672316384180791,0.6633663366336634,0.6019736842105263,0.672316384180791,0.6633663366336634,0.6019736842105263,1.0,1.0,1.0,0.6221634211605319,0.6290474109554806,0.559057664594803,0.6350288648219207,0.6405199805694856,0.5695136449272226,0.7111481945769436,0.9334600545694067,0.6019736842105263
162,0.681497175141243,0.6798679867986799,0.625,0.681497175141243,0.6798679867986799,0.625,1.0,1.0,1.0,0.6295544197774132,0.6422985919046331,0.5795712648496663,0.6453017114617396,0.6555980604251965,0.593565814835361,0.6623113588079639,0.9317862971881633,0.625
163,0.6744350282485876,0.6732673267326733,0.6118421052631579,0.6744350282485876,0.6732673267326733,0.6118421052631579,1.0,1.0,1.0,0.6250338545008115,0.640654095956757,0.5680764741495088,0.6372799955753196,0.6507763911402581,0.5790428111212972,0.6494640591215899,0.9300542589178162,0.6118421052631579
164,0.6779661016949152,0.6633663366336634,0.6217105263157895,0.6779661016949152,0.6633663366336634,0.6217105263157895,1.0,1.0,1.0,0.6278978342437801,0.6322760851199377,0.5749548432698225,0.6413035678237708,0.6433323247711651,0.5883019885022174,0.6549144237365941,0.9283765769959794,0.6217105263157895
165,0.6807909604519774,0.6666666666666666,0.618421052631579,0.6807909604519774,0.6666666666666666,0.618421052631579,1.0,1.0,1.0,0.6302424919427434,0.6353241840474775,0.5732597269216851,0.6440902396590292,0.6465968270455683,0.5860290516898069,0.6516167979504364,0.9266992450017641,0.618421052631579
166,0.6772598870056498,0.6732673267326733,0.6151315789473685,0.6772598870056498,0.6732673267326733,0.6151315789473685,1.0,1.0,1.0,0.6281426651385249,0.6388122312648976,0.5707017094708097,0.6408771643009347,0.6511457788210636,0.5827298073238524,0.6542793484942263,0.9250581612878634,0.6151315789473685
167,0.6793785310734464,0.6732673267326733,0.6217105263157895,0.6793785310734464,0.6732673267326733,0.6217105263157895,1.0,1.0,1.0,0.6297437607917069,0.6382781699222554,0.5748726587977749,0.6432811015546778,0.6508365997505257,0.5882845610038133,0.6546020031625968,0.9234386633350175,0.6217105263157895
168,0.6793785310734464,0.6765676567656765,0.618421052631579,0.6793785310734464,0.6765676567656765,0.618421052631579,1.0,1.0,1.0,0.6300481561491001,0.6422650686121244,0.5737320429958671,0.6424289756122965,0.6545029068987442,0.5866157739346117,0.6405651966493133,0.9217548926999835,0.618421052631579
169,0.6793785310734464,0.66996699669967,0.625,0.6793785310734464,0.66996699669967,0.625,1.0,1.0,1.0,0.6293110746637004,0.6370126862310291,0.5774887977519556,0.6429876970102908,0.6488667564281261,0.59157376626934,0.6433726185120381,0.9201076603083388,0.625
170,0.6800847457627118,0.6732673267326733,0.6217105263157895,0.6800847457627118,0.6732673267326733,0.6217105263157895,1.0,1.0,1.0,0.6303925335076477,0.640198084135899,0.5757831447305132,0.6434518235336709,0.6522115830414579,0.5893272964362206,0.6431291297054497,0.9184783748342041,0.6217105263157895
171,0.6779661016949152,0.6732673267326733,0.618421052631579,0.6779661016949152,0.6732673267326733,0.618421052631579,1.0,1.0,1.0,0.6286360670677855,0.6385175589405223,0.5731965688322113,0.6416197405050829,0.6509968917519056,0.5860398585802435,0.650095892492853,0.9169088866333776,0.618421052631579
172,0.684322033898305,0.6798679867986799,0.618421052631579,0.684322033898305,0.6798679867986799,0.618421052631579,1.0,1.0,1.0,0.6339477531903019,0.644057030460353,0.5740289734924184,0.6474585989026563,0.6568866184988449,0.58692214986443,0.6330666135771995,0.9152586408597951,0.618421052631579
173,0.6864406779661016,0.6732673267326733,0.6282894736842105,0.6864406779661016,0.6732673267326733,0.6282894736842105,1.0,1.0,1.0,0.6364741953956369,0.6396873187736484,0.5801515384417377,0.6507200728790254,0.6518521852185218,0.594841267957636,0.6283018947219603,0.9135999313445475,0.6282894736842105
174,0.6864406779661016,0.66996699669967,0.618421052631579,0.6864406779661016,0.66996699669967,0.618421052631579,1.0,1.0,1.0,0.6361627279556971,0.6373364321334709,0.5745822414783701,0.6494320584663369,0.6489928044279268,0.5875233696181525,0.6300060537854774,0.9119700814735182,0.618421052631579
175,0.682909604519774,0.6765676567656765,0.618421052631579,0.682909604519774,0.6765676567656765,0.618421052631579,1.0,1.0,1.0,0.6333604673655016,0.6408442091782248,0.5749960964441905,0.6461674326916381,0.6535790349932418,0.5879804954857348,0.6396606677998277,0.9104140276810972,0.618421052631579
176,0.6871468926553672,0.6666666666666666,0.625,0.6871468926553672,0.6666666666666666,0.625,1.0,1.0,1.0,0.6364614122653932,0.6353318771244775,0.5806446962287003,0.650438376055892,0.6465948358962271,0.5935957114855888,0.626504297368419,0.9088009042134118,0.625
177,0.6864406779661016,0.6765676567656765,0.6217105263157895,0.6864406779661016,0.6765676567656765,0.6217105263157895,1.0,1.0,1.0,0.6364877826422901,0.6417215991767232,0.5779156171151785,0.6496020862908556,0.6538389239099955,0.5902075739511587,0.6264668670969381,0.9072057966590813,0.6217105263157895
178,0.6885593220338984,0.66996699669967,0.625,0.6885593220338984,0.66996699669967,0.625,1.0,1.0,1.0,0.6377183482832776,0.6370203793080292,0.5806446962287003,0.6523296284532535,0.6488647652787848,0.5935957114855888,0.6212258412613086,0.9055991676961723,0.625
179,0.6878531073446328,0.66996699669967,0.618421052631579,0.6878531073446328,0.66996699669967,0.618421052631579,1.0,1.0,1.0,0.6371545086096312,0.6370686355417426,0.5770727595417998,0.6508930370637515,0.6484860664476273,0.5888905913914225,0.6214096912227242,0.9040115169896169,0.618421052631579
180,0.6956214689265536,0.6765676567656765,0.6282894736842105,0.6956214689265536,0.6765676567656765,0.6282894736842105,1.0,1.0,1.0,0.6430968968325348,0.6423415626926641,0.5846464728128565,0.6593649361405234,0.6541921215629874,0.5981141469316428,0.6173745545659712,0.9024190894205966,0.6282894736842105
181,0.6970338983050848,0.6765676567656765,0.625,0.6970338983050848,0.6765676567656765,0.625,1.0,1.0,1.0,0.6440853092881392,0.6435601084602842,0.5825344240552381,0.6600050690364767,0.654536669231233,0.5953600632814298,0.6088716118589946,0.9007972801523005,0.625
182,0.6970338983050848,0.6732673267326733,0.6282894736842105,0.6970338983050848,0.6732673267326733,0.6282894736842105,1.0,1.0,1.0,0.6441845024858355,0.6410486556241793,0.5846464728128565,0.6607082825089869,0.6522595213483163,0.5981141469316428,0.6073623429380555,0.8991850002774969,0.6282894736842105
183,0.6963276836158192,0.66996699669967,0.6282894736842105,0.6963276836158192,0.66996699669967,0.6282894736842105,1.0,1.0,1.0,0.6438908586558216,0.6389488424682606,0.5848054319797796,0.6605803610908311,0.6497549090039282,0.5983075043794509,0.6045732087155654,0.8975750997771585,0.6282894736842105
184,0.6977401129943502,0.6798679867986799,0.6282894736842105,0.6977401129943502,0.6798679867986799,0.6282894736842105,1.0,1.0,1.0,0.6451316838818818,0.6473426602916977,0.5855107579469034,0.6611864540237311,0.6581016299274577,0.598675165302514,0.6053244340605652,0.8959867809417422,0.6282894736842105
185,0.701271186440678,0.66996699669967,0.6381578947368421,0.701271186440678,0.66996699669967,0.6381578947368421,1.0,1.0,1.0,0.6478918940598135,0.6406490569835942,0.5942398903437083,0.6653808054390677,0.6505408738518501,0.6080990609978407,0.601224767976901,0.894393472763554,0.6381578947368421
186,0.6998587570621468,0.6831683168316832,0.6348684210526315,0.6998587570621468,0.6831683168316832,0.6348684210526315,1.0,1.0,1.0,0.6472712357759911,0.6511145787021768,0.5900318835062339,0.6632677481954996,0.6615560921171482,0.6038454175224897,0.5984588673615817,0.8928024264979519,0.6348684210526315
187,0.701271186440678,0.6831683168316832,0.6348684210526315,0.701271186440678,0.6831683168316832,0.6348684210526315,1.0,1.0,1.0,0.6972853074208141,0.6512091095285983,0.5919396340625369,0.6656028478836521,0.6617844156030915,0.6056313387418524,0.598611414344129,0.8912292125292149,0.6348684210526315
188,0.7019774011299436,0.6798679867986799,0.6381578947368421,0.7019774011299436,0.6798679867986799,0.6381578947368421,1.0,1.0,1.0,0.6979509372270369,0.6488039533744109,0.5936818996029523,0.6665973122660398,0.65926644454774,0.6079600581916879,0.5960027314161214,0.889658858906273,0.6381578947368421
189,0.7019774011299436,0.6831683168316832,0.6348684210526315,0.7019774011299436,0.6831683168316832,0.6348684210526315,1.0,1.0,1.0,0.6979880392124471,0.6512195028068912,0.5938100852228276,0.6665315646948895,0.6619454081571858,0.6069243518081358,0.5947948127418207,0.8880987316778897,0.6348684210526315
190,0.7040960451977402,0.6831683168316832,0.6381578947368421,0.7040960451977402,0.6831683168316832,0.6381578947368421,1.0,1.0,1.0,0.699584780854125,0.6539023559582956,0.5954847263711529,0.6684621581893805,0.6637009692123031,0.6091437557396514,0.5925382452977236,0.8865431501706257,0.6381578947368421
191,0.7055084745762712,0.6765676567656765,0.6414473684210527,0.7055084745762712,0.6765676567656765,0.6414473684210527,1.0,1.0,1.0,0.701136408303341,0.6464330266265638,0.5969961061720065,0.6701438984925698,0.6560083409596034,0.6112149058371172,0.5919996236286489,0.8850010374662173,0.6414473684210527
192,0.7069209039548022,0.6897689768976898,0.631578947368421,0.7069209039548022,0.6897689768976898,0.631578947368421,1.0,1.0,1.0,0.6523467665971262,0.6577317288463637,0.5916139203401205,0.6694796249531998,0.6679065716059597,0.6040862794681386,0.5897291305693914,0.8834631629511297,0.631578947368421
193,0.7076271186440678,0.6765676567656765,0.6381578947368421,0.7076271186440678,0.6765676567656765,0.6381578947368421,1.0,1.0,1.0,0.7028199041121502,0.6477705080449566,0.5954847263711529,0.6721887565394203,0.6569895631723711,0.6091437557396514,0.5896577840059901,0.8819408552882015,0.6381578947368421
194,0.7062146892655368,0.6831683168316832,0.6414473684210527,0.7062146892655368,0.6831683168316832,0.6414473684210527,1.0,1.0,1.0,0.7021387468418249,0.6532466112108287,0.5967254472797906,0.6709812785880841,0.6628675683863795,0.6109196792102483,0.5870908294199837,0.8804210097940355,0.6414473684210527
195,0.7069209039548022,0.6864686468646864,0.6348684210526315,0.7069209039548022,0.6864686468646864,0.6348684210526315,1.0,1.0,1.0,0.7030204993128721,0.6539765254720962,0.5929919599803603,0.6706511322756382,0.663885902699937,0.6059852938049487,0.588007356853065,0.8789214525994663,0.6348684210526315
196,0.7076271186440678,0.6798679867986799,0.6381578947368421,0.7076271186440678,0.6798679867986799,0.6381578947368421,1.0,1.0,1.0,0.7028351476680365,0.6512908600801601,0.595496240802278,0.6721905388444306,0.6604115088269351,0.609169889130404,0.5854198327362057,0.877423995355266,0.6381578947368421
197,0.7062146892655368,0.6864686468646864,0.6447368421052632,0.7062146892655368,0.6864686468646864,0.6447368421052632,1.0,1.0,1.0,0.7030512017933244,0.6584694502394646,0.5976530629693141,0.6704050311148796,0.6664629414650474,0.6122295684190897,0.5844070137743809,0.8759365995096778,0.6447368421052632
198,0.7076271186440678,0.6798679867986799,0.6447368421052632,0.7076271186440678,0.6798679867986799,0.6447368421052632,1.0,1.0,1.0,0.7031148448451637,0.6515314292104484,0.5990595859016912,0.6723282598911199,0.6605728577378307,0.6144182457216827,0.5837863092238029,0.8744610929930824,0.6447368421052632
199,0.7090395480225988,0.6798679867986799,0.6381578947368421,0.7090395480225988,0.6798679867986799,0.6381578947368421,1.0,1.0,1.0,0.704270635802975,0.6545498889511593,0.5948913457468127,0.6731978662426857,0.6620201533255647,0.6084887631446719,0.5829812172669111,0.8729963699994835,0.6381578947368421
200,0.7083333333333334,0.693069306930693,0.6414473684210527,0.7083333333333334,0.693069306930693,0.6414473684210527,1.0,1.0,1.0,0.7040456872315758,0.662520067955964,0.5976181773879142,0.6724071408817172,0.6716772707732546,0.6111847653358667,0.5819200923145486,0.8715409886110589,0.6414473684210527
201,0.3524011299435028,0.37623762376237624,0.3355263157894737,0.3524011299435028,0.37623762376237624,0.3355263157894737,0.9534883720930233,0.8888888888888888,0.9375,0.35826288529539546,0.432225089688307,0.30699339985301605,0.3036906245340446,0.34797149717010845,0.2827529683293591,0.6471587198176026,0.870424658915569,0.3355263157894737
202,0.4173728813559322,0.44884488448844884,0.3717105263157895,0.4173728813559322,0.44884488448844884,0.3717105263157895,0.9784172661870504,0.9393939393939394,0.9615384615384616,0.30621878591441226,0.3385519976146221,0.22954039822300112,0.31400878451015835,0.354461343397553,0.2534262609065759,3.7128588937345364,0.8844961155235836,0.3717105263157895
203,0.4251412429378531,0.4752475247524752,0.375,0.4251412429378531,0.4752475247524752,0.375,1.0,1.0,1.0,0.28819269643539736,0.3536098605291913,0.22921873578541485,0.324574096033113,0.37990419479398574,0.2663536622866766,1.3066868387589385,0.8865758727809007,0.375
204,0.4738700564971751,0.5346534653465347,0.4440789473684211,0.4738700564971751,0.5346534653465347,0.4440789473684211,1.0,1.0,0.9615384615384616,0.3963541289521832,0.41929491120803364,0.3439925699293327,0.3852893507723518,0.4427563914692627,0.3370106849761337,1.1318194420088474,0.8877780471398612,0.4440789473684211
205,0.528954802259887,0.5610561056105611,0.4605263157894737,0.528954802259887,0.5610561056105611,0.4605263157894737,0.9928057553956835,1.0,0.9615384615384616,0.551219000335344,0.47991287603090377,0.38370156554757423,0.4466440944785336,0.4783017514408385,0.3856591490797361,1.038513408407998,0.8885133415850716,0.4605263157894737
206,0.5480225988700564,0.5808580858085809,0.4868421052631579,0.5480225988700564,0.5808580858085809,0.4868421052631579,1.0,1.0,1.0,0.5150679931201342,0.5450120575967371,0.43336086719572203,0.5193345658696692,0.5550623829808491,0.4515192887976342,0.9424301840813976,0.8887750738301994,0.4868421052631579
207,0.5720338983050848,0.594059405940594,0.5263157894736842,0.5720338983050848,0.594059405940594,0.5263157894736842,1.0,1.0,1.0,0.5285131797721149,0.5624859360648691,0.43212282173541566,0.5112886466896152,0.5450951550326768,0.45546345448764325,0.8802056119052856,0.8887336754634123,0.5263157894736842
208,0.5932203389830508,0.5973597359735974,0.5625,0.5932203389830508,0.5973597359735974,0.5625,1.0,1.0,1.0,0.5365420109143703,0.5624518591665196,0.5030804761406993,0.5539450104909152,0.5713333832539688,0.5212571050227337,0.8318481371314234,0.8884601872983549,0.5625
209,0.6016949152542372,0.6105610561056105,0.5789473684210527,0.6016949152542372,0.6105610561056105,0.5789473684210527,1.0,1.0,1.0,0.5737481750403465,0.5789154272297665,0.5223222646031921,0.5628586518191164,0.5837457335988058,0.5349882763021907,0.7999153701377053,0.888036527886103,0.5789473684210527
210,0.5875706214689266,0.6006600660066007,0.5296052631578947,0.5875706214689266,0.6006600660066007,0.5296052631578947,1.0,1.0,1.0,0.5733769233922057,0.5758899296067658,0.47821642595606345,0.5411111038657338,0.5721530137579416,0.479428543178143,0.7782939361454184,0.8875139441159092,0.5296052631578947
211,0.6214689265536724,0.6237623762376238,0.5855263157894737,0.6214689265536724,0.6237623762376238,0.5855263157894737,1.0,1.0,1.0,0.590134219715737,0.5997971596590669,0.53256047935133,0.5822444778397546,0.6019096115387893,0.5452721639127524,0.7771891405839376,0.8869910777484592,0.5855263157894737
212,0.6186440677966102,0.6039603960396039,0.555921052631579,0.6186440677966102,0.6039603960396039,0.555921052631579,1.0,1.0,1.0,0.5956183662155724,0.5734349839678136,0.5067124114846357,0.5770032221503184,0.5786269094479592,0.5150363289132599,0.748188789901798,0.8863363499755975,0.555921052631579
213,0.6306497175141242,0.6138613861386139,0.5789473684210527,0.6306497175141242,0.6138613861386139,0.5789473684210527,1.0,1.0,1.0,0.6043318112009183,0.5849700712210726,0.5288478166496537,0.5921875471640539,0.5929912623787722,0.5408303495008565,0.7478727291215307,0.8856862860279259,0.5789473684210527
214,0.6412429378531074,0.6270627062706271,0.5789473684210527,0.6412429378531074,0.6270627062706271,0.5789473684210527,1.0,1.0,1.0,0.6130588966387888,0.5978103803272039,0.5274348121880932,0.6037667823052958,0.6072766555235055,0.5426516418352901,0.7357640499478871,0.8849857148312903,0.5789473684210527
215,0.644774011299435,0.6303630363036303,0.5855263157894737,0.644774011299435,0.6303630363036303,0.5855263157894737,1.0,1.0,1.0,0.6170654635423047,0.6028427504106899,0.5327498059502703,0.609301194317913,0.6113281263654382,0.5483278697873939,0.7271878609544343,0.8842517713248862,0.5855263157894737
216,0.6440677966101694,0.6402640264026402,0.6151315789473685,0.6440677966101694,0.6402640264026402,0.6151315789473685,1.0,1.0,1.0,0.6170882903969198,0.6170618816267591,0.5612967046355204,0.6118125176210729,0.6192342864764999,0.5773475471027235,0.7213231010512291,0.883497471925471,0.6151315789473685
217,0.6497175141242938,0.6600660066006601,0.6151315789473685,0.6497175141242938,0.6600660066006601,0.6151315789473685,1.0,1.0,1.0,0.6255095874011092,0.6271993138976951,0.5624916334002661,0.6173156548031392,0.6384365506655595,0.5782722716842553,0.7056839416537174,0.8826780547352786,0.6151315789473685
218,0.652542372881356,0.6600660066006601,0.6151315789473685,0.652542372881356,0.6600660066006601,0.6151315789473685,1.0,1.0,1.0,0.6286811301206295,0.6268245245577189,0.5635399970947216,0.6215117429834536,0.6382486647301072,0.578760090482073,0.7319660423806873,0.8819867152290649,0.6151315789473685
219,0.653954802259887,0.6567656765676567,0.618421052631579,0.653954802259887,0.6567656765676567,0.618421052631579,1.0,1.0,1.0,0.6295287582924247,0.6236492070259658,0.5662867222800111,0.6230954112518949,0.6350561005757326,0.5820249536738598,0.7096041732629456,0.8811995803342425,0.618421052631579
220,0.653954802259887,0.6567656765676567,0.6151315789473685,0.653954802259887,0.6567656765676567,0.6151315789473685,1.0,1.0,1.0,0.628790336979796,0.6278222204811574,0.5632050256429338,0.6236534985397665,0.6352717301241684,0.5787312036130705,0.7089833235071539,0.8804167791668466,0.6151315789473685
221,0.655367231638418,0.6534653465346535,0.618421052631579,0.655367231638418,0.6534653465346535,0.618421052631579,1.0,1.0,1.0,0.6302502499751239,0.6238719793031935,0.5666149822766421,0.624804828761995,0.6313504668544657,0.5821940517481007,0.6901558950089683,0.8795558701887567,0.618421052631579
222,0.6574858757062146,0.6600660066006601,0.6151315789473685,0.6574858757062146,0.6600660066006601,0.6151315789473685,1.0,1.0,1.0,0.6328035905989615,0.6277177173252716,0.5619451007629832,0.6270854674774463,0.6383288683102852,0.5785418028274526,0.6797048956418568,0.8786556405736806,0.6151315789473685
223,0.6518361581920904,0.6666666666666666,0.5953947368421053,0.6518361581920904,0.6666666666666666,0.5953947368421053,1.0,1.0,1.0,0.6349441452150485,0.634174468904065,0.5507942394794175,0.6188100335540427,0.644569939957385,0.5577667427707653,0.7195048571871003,0.8779419599306915,0.5953947368421053
224,0.5713276836158192,0.5775577557755776,0.5230263157894737,0.5713276836158192,0.5775577557755776,0.5230263157894737,1.0,1.0,1.0,0.5668622765388865,0.5581153001132205,0.5045737324330016,0.5280969718802123,0.5415810945118446,0.47733823500087785,0.8319734711512364,0.8777367434629259,0.5230263157894737
225,0.6186440677966102,0.6303630363036303,0.5625,0.6186440677966102,0.6303630363036303,0.5625,1.0,1.0,1.0,0.605145448604227,0.6009737348455431,0.5161014893816667,0.5806854084044496,0.6031289466489702,0.5236833669392578,0.7869463950528367,0.8773332308033255,0.5625
226,0.6574858757062146,0.6534653465346535,0.6151315789473685,0.6574858757062146,0.6534653465346535,0.6151315789473685,1.0,1.0,1.0,0.6315450899873123,0.6204672334033271,0.565584467311441,0.6248103285070372,0.6311756991349275,0.5800754343792709,0.7036269393343774,0.8765646188941709,0.6151315789473685
227,0.6454802259887006,0.6567656765676567,0.5756578947368421,0.6454802259887006,0.6567656765676567,0.5756578947368421,1.0,1.0,1.0,0.6278335869317948,0.6236552738091146,0.5313852102216545,0.6121167885853819,0.6339827691988791,0.5407706378563497,0.6859664293571744,0.8757249792926863,0.5756578947368421
228,0.6701977401129944,0.6600660066006601,0.618421052631579,0.6701977401129944,0.6600660066006601,0.618421052631579,1.0,1.0,1.0,0.6459191579858174,0.6291502497410747,0.5670622023235196,0.6392925133756888,0.6387797477942556,0.5832200310285475,0.6841862292346975,0.8748848970555899,0.618421052631579
229,0.6694915254237288,0.66996699669967,0.6217105263157895,0.6694915254237288,0.66996699669967,0.6217105263157895,1.0,1.0,1.0,0.6465389579341921,0.6348077776105744,0.5707406693243551,0.6391240072087778,0.646797558952485,0.5866259978892405,0.6662469512924833,0.8739738143229999,0.6217105263157895
230,0.6716101694915254,0.6600660066006601,0.6118421052631579,0.6716101694915254,0.6600660066006601,0.6118421052631579,1.0,1.0,1.0,0.6521622277137121,0.6270773235544468,0.5629115654382626,0.6421332362975316,0.6379323011666246,0.5773551068836467,0.6680791402027008,0.8730786200876942,0.6118421052631579
231,0.6709039548022598,0.6666666666666666,0.6151315789473685,0.6709039548022598,0.6666666666666666,0.6151315789473685,1.0,1.0,1.0,0.6510081195671432,0.6336441984605931,0.5664420137342657,0.6412639785932621,0.6451674075270404,0.5801599792654943,0.6653572045553944,0.872179393180628,0.6151315789473685
232,0.6490112994350282,0.6600660066006601,0.5888157894736842,0.6490112994350282,0.6600660066006601,0.5888157894736842,1.0,1.0,1.0,0.6359873010542362,0.6288704542556022,0.5529082295583784,0.6174479621167936,0.63792282552384,0.5530495329072709,0.7305589724417143,0.8715689603326154,0.5888157894736842
233,0.6377118644067796,0.6435643564356436,0.5855263157894737,0.6377118644067796,0.6435643564356436,0.5855263157894737,1.0,1.0,1.0,0.6244462123377263,0.6162356696195935,0.5470805801357791,0.6053659395881513,0.6220347573538518,0.5488252774156005,0.7381736525660775,0.8709964482821153,0.5855263157894737
234,0.6511299435028248,0.6534653465346535,0.5921052631578947,0.6511299435028248,0.6534653465346535,0.5921052631578947,1.0,1.0,1.0,0.6355685330877581,0.6249262832630013,0.5473167719090872,0.6197900692822064,0.6339916324838737,0.557697284849203,0.7116027388067437,0.8703152785835027,0.5921052631578947
235,0.6588983050847458,0.6600660066006601,0.5888157894736842,0.6588983050847458,0.6600660066006601,0.5888157894736842,1.0,1.0,1.0,0.6426750058858615,0.6298347466703175,0.5463498873309827,0.627908010697287,0.6397556822952473,0.5558437407168956,0.6806765143305211,0.8695083051185963,0.5888157894736842
236,0.6701977401129944,0.6633663366336634,0.6052631578947368,0.6701977401129944,0.6633663366336634,0.6052631578947368,1.0,1.0,1.0,0.6529069528046326,0.6314144903331651,0.5592550449954657,0.6416692866896999,0.6424779482977168,0.5720240521964639,0.6644226323004881,0.868639298030384,0.6052631578947368
237,0.6744350282485876,0.6666666666666666,0.6085526315789473,0.6744350282485876,0.6666666666666666,0.6085526315789473,1.0,1.0,1.0,0.655218199275268,0.6315028495330737,0.5615937798877667,0.6473205746531854,0.6433862876784747,0.5751397304492646,0.6557300282370955,0.8677409466810452,0.6085526315789473
238,0.6751412429378532,0.66996699669967,0.6151315789473685,0.6751412429378532,0.66996699669967,0.6151315789473685,1.0,1.0,1.0,0.6563151725175169,0.6366159436908599,0.5681587622921311,0.64821325112701,0.6483236965141052,0.582193979653351,0.652517038141605,0.8668366445443249,0.6151315789473685
239,0.6779661016949152,0.6798679867986799,0.6151315789473685,0.6779661016949152,0.6798679867986799,0.6151315789473685,1.0,1.0,1.0,0.6584880714413345,0.643646853827405,0.5692909550897988,0.6511221990162314,0.6560417881981903,0.5832948549555937,0.6511328746469552,0.8659341183104446,0.6151315789473685
240,0.672316384180791,0.6633663366336634,0.6085526315789473,0.672316384180791,0.6633663366336634,0.6085526315789473,1.0,1.0,1.0,0.6548073906317309,0.6316940355606232,0.5630891464773043,0.6453497645442663,0.6429151550614144,0.5744072888839016,0.6541640316258687,0.8650517429492589,0.6085526315789473
241,0.5826271186440678,0.5775577557755776,0.5197368421052632,0.5826271186440678,0.5775577557755776,0.5197368421052632,1.0,1.0,1.0,0.576424839287889,0.5496613216949896,0.49581906692711897,0.542735110785767,0.5411149163905217,0.47601539348017513,0.7948101329041085,0.8647602839864159,0.5197368421052632
242,0.597457627118644,0.5841584158415841,0.5460526315789473,0.597457627118644,0.5841584158415841,0.5460526315789473,1.0,1.0,1.0,0.5873352150524996,0.5657218758300819,0.5271928186261894,0.5616767008998959,0.5522554380964678,0.507593235032696,0.7890671245527315,0.8644475023358635,0.5460526315789473
243,0.6588983050847458,0.6666666666666666,0.5953947368421053,0.6588983050847458,0.6666666666666666,0.5953947368421053,1.0,1.0,1.0,0.6386524265831486,0.6449415928440376,0.5612639911278082,0.6310786402274678,0.6464772443202009,0.5615862839386898,0.7294154911578674,0.8638918150470652,0.5953947368421053
244,0.6779661016949152,0.6732673267326733,0.6118421052631579,0.6779661016949152,0.6732673267326733,0.6118421052631579,1.0,1.0,1.0,0.6579788585772282,0.6400747445280511,0.5644464935453571,0.6497139844696912,0.6508894268410421,0.5777853893626442,0.6635791706529082,0.8630708615864334,0.6118421052631579
245,0.6786723163841808,0.6633663366336634,0.6217105263157895,0.6786723163841808,0.6633663366336634,0.6217105263157895,1.0,1.0,1.0,0.6595628010035477,0.6311430746923024,0.5700125061628448,0.6499174999908641,0.6424606205576168,0.5856588601909889,0.6496393949360164,0.8621997127429623,0.6217105263157895
246,0.6850282485875706,0.66996699669967,0.625,0.6850282485875706,0.66996699669967,0.625,1.0,1.0,1.0,0.6981488674164567,0.638229681264219,0.5763870486383909,0.6584231792046716,0.6489998110766806,0.5917410164307477,0.6421270463110896,0.8613051084078733,0.625
247,0.681497175141243,0.6666666666666666,0.625,0.681497175141243,0.6666666666666666,0.625,1.0,1.0,1.0,0.6946883918817671,0.6346033710941509,0.5774315633342214,0.6548513477912512,0.6457432565830337,0.5918505959157203,0.6346141153675909,0.8603873311081152,0.625
248,0.682909604519774,0.66996699669967,0.6282894736842105,0.682909604519774,0.66996699669967,0.6282894736842105,1.0,1.0,1.0,0.6960019229479198,0.6362791147053783,0.5797729484696454,0.6555576688263406,0.6478133546125207,0.5948028717949377,0.6317579133607756,0.8594654382946179,0.6282894736842105
